event ID,permissions,month,day,year,iso 8601,recording location,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18
00146,,04,24,1980,1980-04-24T00:00:00Z,PFA,,,,375,,Eberhard Fechner,,,,,,,,,,,,TADELLOESER & WOLFF (RIGHT OR WRONG: MY COUNTRY),,,,,,,,,,,,,,,,,
00147,,04,25,1980,1980-04-25T00:00:00Z,PFA,,,,376,,David MacDougall,Judith MacDougall,,,,,,,,,,,UNDER THE MEN’S TREE,THE WEDDING CAMELS,,,,,,,,,,,,,,,,
00148,,04,28,1980,1980-04-28T00:00:00Z,PFA,,,,377,,Les Blank,Maureen Gosling,,,,,,,,,,,GARLIC IS AS GOOD AS TEN MOTHERS,WERNER HERZOG EATS HIS SHOE,,,,,,,,,,,,,,,,
00149,,04,29,1980,1980-04-29T00:00:00Z,PFA,,,,378,,David MacDougall,Judith MacDougall,,,,,,,,,,,THE HOUSE-OPENING,LORANG’S WAY,,,,,,,,,,,,,,,,
00150,,04,30,1980,1980-04-30T00:00:00Z,PFA,,,,379,,Allan Francovich,Howard Dratch,,,,,,,,,,,ON COMPANY BUSINESS,,,,,,,,,,,,,,,,,
00151,,05,02,1980,1980-05-02T00:00:00Z,PFA,,,,380,,Masahiro Shinoda,,,,,,,,,,,,THE SCANDALOUS ADVENTURES OF BURAIKAN,DOUBLE SUICIDE,,,,,,,,,,,,,,,,
00152,,05,03,1980,1980-05-03T00:00:00Z,PFA,ANIMATION FROM N.F.B. OF CANADA,,,381,,Derek Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00153,,05,01,1980,1980-05-01T00:00:00Z,PFA,,,,382,,Pauline Kael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00154,,06,03,1980,1980-06-03T00:00:00Z,PFA,,,,383,,Anne Claire Poirer,,,,,,,,,,,,PRIMAL FEAR,,,,,,,,,,,,,,,,,
00155,,06,04,1980,1980-06-04T00:00:00Z,PFA,,Bob Rosen was dir. of UCLA Film Archive Orson Welles,,384,,Bob Rosen,,,,,,,,,,,,MACBETH,,,,,,,,,,,,,,,,,
00156,,06,17,1980,1980-06-17T00:00:00Z,PFA,,,,385,,Pat Ferrero,Carol MonPere,,,,,,,,,,,QUILTS IN WOMEN’S LIVES,BATTLE OF WESTLANDS,,,,,,,,,,,,,,,,
00157,,06,20,1980,1980-06-20T00:00:00Z,PFA,,,,386,,Thomas McGuane,,,,,,,,,,,,92 IN THE SHADE,,,,,,,,,,,,,,,,,
00158,,11,29,1976,1976-11-29T00:00:00Z,PFA,,,,387,,Chantal Akerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00159,,06,24,1980,1980-06-24T00:00:00Z,PFA,,,,388,,Andrej Zdravic,,,,,,,,,,,,VIA SOUND,HOME,MANA’S WORLD,NEW YORK STUDIES///VENEZIA///,,,,,,,,,,,,,,
00160,,05,06,1980,1980-05-06T00:00:00Z,PFA,TRAILERS,,,389,,Alex Gordon,,,,,,,,,,,,,DRAGSTRIP GIRLS,GIRLS IN PRISON,,,,,,,,,,,,,,,
00161,,05,07,1980,1980-05-07T00:00:00Z,PFA,,,,390,,Alex Gordon,,,,,,,,,,,,BUCK JONES SERIAL,RIDERS OF THE PURPLE SAGE,BAR 20 RIDES AGAIN,,,,,,,,,,,,,,,
00162,,05,09,1980,1980-05-09T00:00:00Z,PFA,,,,391,,Robert Richter,,,,,,,,,,,,VIETNAM: AN AMERICAN JOURNEY,,,,,,,,,,,,,,,,,
00163,,05,13,1980,1980-05-13T00:00:00Z,PFA,,,,392,,Tim Bruce,,,,,,,,,,,,CORRIGAN,HAVING RECOVERED,A CUP OF TEA,VIEW FROM REARDON,VISIT,,,,,,,,,,,,,
00164,,07,22,1980,1980-07-22T00:00:00Z,PFA,,,,393,,Elfriede Fischinger,,,,,,,,,,,,WAX EXPERIMENTS,STAFFS,SPIRITUAL CONSTRUCTION,SPIRALS,STUDY #llA,VINKA,CIGARETTE ANIMATION,MURATTI MARCHES ON,SQUARES,COMPOSITION IN BLUE,TESTS,COLOR RHYTHM,RADIO DYNAMICS,ORGANIC FRAGMENT,MUTOSCOPE REELS,STUDY #3,STUDY #8,KREISE
00165,,07,21,1980,1980-07-21T00:00:00Z,PFA,,,,394,,William K. Everson,,,,,,,,,,,,MOULIN ROUGE,BELOVED ROGUE,,,,,,,,,,,,,,,,
00166,,07,28,1980,1980-07-28T00:00:00Z,PFA,,,,395,,William K. Everson,,,,,,,,,,,,SHOOTING STARS,THURSDAY’S CHILD,HOLLYWOOD BLVD,,,,,,,,,,,,,,,
00167,,07,31,1980,1980-07-31T00:00:00Z,PFA,,,,396,,William K. Everson,,,,,,,,,,,,JUST PALS,HANGMAN’S HOUSE,FOUR SONS,,,,,,,,,,,,,,,
00168,,09,08,1980,1980-09-08T00:00:00Z,PFA,,,,397,,Michael Goodwin,,,,,,,,,,,,LESTER GOODWIN’S OBJECTIVE BURMA,,,,,,,,,,,,,,,,,
00169,,09,18,1980,1980-09-18T00:00:00Z,PFA,,,,398,,John Lowenthal,,,,,,,,,,,,TRIALS OF ALGER HISS,,,,,,,,,,,,,,,,,
00170,,09,26,1980,1980-09-26T00:00:00Z,PFA,,,,399,,Bruce Ricker,,,,,,,,,,,,LAST OF THE BLUE DEVILS,,,,,,,,,,,,,,,,,
00171,,10,07,1980,1980-10-07T00:00:00Z,PFA,SECRETS OF THE FILM ARCHIVE,,,401,,Eileen Bowser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00172,,10,14,1980,1980-10-14T00:00:00Z,PFA,,,,402,,Albert Johnson,,,,,,,,,,,,NIGHTS OF CABIRIA,,,,,,,,,,,,,,,,,
00173,,10,21,1980,1980-10-21T00:00:00Z,PFA,,,,403,,Gabor Boby,,,,,,,,,,,,AMERICAN TORSO,,,,,,,,,,,,,,,,,
00174,,10,22,1980,1980-10-22T00:00:00Z,Wheeler Auditorium,,,,404,,Connie Helds,,,,,,,,,,,,LIFE AND TIMES OF ROSIE THE RIVETER,,,,,,,,,,,,,,,,,
00175,,10,24,1980,1980-10-24T00:00:00Z,PFA,,,,405,,Edward Pressman,,,,,,,,,,,,BADLANDS,OUT OF IT,,,,,,,,,,,,,,,,
00176,,10,27,1980,1980-10-27T00:00:00Z,PFA,,,,406,,John Chapman,,,,,,,,,,,,EL SALVADOR: REVOLUTION OR DEATH,NICARAGUA 1979 SCENES FROM THE REVOLUTION,,,,,,,,,,,,,,,,
00177,,11,11,1980,1980-11-11T00:00:00Z,PFA,,,,407,,Anne Bohlen,,,,,,,,,,,,WITH BABIES AND BANNERS,,,,,,,,,,,,,,,,,
00178,,11,12,1980,1980-11-12T00:00:00Z,PFA,,,,407,,Stephen Lighthill,,,,,,,,,,,,TAKING BACK DETROIT,,,,,,,,,,,,,,,,,
00179,,10,06,1980,1980-10-06T00:00:00Z,PFA,,,,408,,Giles Rosseleni,,,,,,,,,,,,INDIA,,,,,,,,,,,,,,,,,
00180,,07,06,1980,1980-07-06T00:00:00Z,PFA,FATTY ARBUCKLE TRIBUTE,,,409,,William K. Everson,,,,,,,,,,,,WILD AND WOOLEY,,,,,,,,,,,,,,,,,
00181,,07,07,1980,1980-07-07T00:00:00Z,PFA,,,,410,,William K. Everson,,,,,,,,,,,,ARE PARENTS PEOPLE?,WOMAN OF THE YEAR,ORCHIDS AND ERMINE,,,,,,,,,,,,,,,
00182,,07,14,1980,1980-07-14T00:00:00Z,PFA,MOVIES OUT OF THIN AIR,,,411,,William K. Everson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00183,,07,05,1980,1980-07-05T00:00:00Z,PFA,,,,412,,William K. Everson,,,,,,,,,,,,HOLIDAY FOR HENRIETTE,HOLIDAY CAMP,,,,,,,,,,,,,,,,
00184,,01,22,1981,1981-01-22T00:00:00Z,PFA,,,,413,,Bastian Cleve,,,,,,,,,,,,HOLI,,,,,,,,,,,,,,,,,
00185,,01,13,1981,1981-01-13T00:00:00Z,PFA,,,,414,,William K. Everson,,,,,,,,,,,,IMPATIENT MAIDENS,WHILE PARIS SLEEPS,HIS WOMAN,,,,,,,,,,,,,,,
00186,,12,02,1980,1980-12-02T00:00:00Z,PFA,,,,415,,Takahiko Iimura,,,,,,,,,,,,STIIL MOVIE,PRAEPARAT,LIKE THE TRAIN IS PASSING,CORRESPONDENCE,HELIOGRAPHY,SUMMER IS GONE,,,,,,,,,,,,
00187,,01,15,1981,1981-01-15T00:00:00Z,PFA,,,,416,,William K. Everson,,,,,,,,,,,,CISCO KID,THUNDER TRAILS,,,,,,,,,,,,,,,,
00188,,02,02,1981,1981-02-02T00:00:00Z,PFA,,,,417,,Shirley Clark,,,,,,,,,,,,THE COOL WORLD,,,,,,,,,,,,,,,,,
00189,,01,14,1981,1981-01-14T00:00:00Z,PFA,,,,418,,William K. Everson,,,,,,,,,,,,A KISS FOR CINDERELLA,,,,,,,,,,,,,,,,,
00190,,12,16,1980,1980-12-16T00:00:00Z,PFA,,,,419,,Wim Wenders,,,,,,,,,,,,LIGHTNING OVER WATER,,,,,,,,,,,,,,,,,
00191,,12,01,1980,1980-12-01T00:00:00Z,PFA,,,,420,,Patricia Moraz,,,,,,,,,,,,LE CHEMIN PERDU,,,,,,,,,,,,,,,,,
00192,,11,26,1980,1980-11-26T00:00:00Z,PFA,,,,421,,Petra Haffter,,,,,,,,,,,,CRAZY,THE WHOLE LIFE IS CRAZY,AND ABOUT MY VOYAGES,,,,,,,,,,,,,,,
00193,,01,27,1981,1981-01-27T00:00:00Z,PFA,,,,422,,Carroll Ballard,,,,,,,,,,,,RODEO,PERILS OF PRISCILLA,CRYSTALLIZATION,PIGS,WAITING FOR MAY,SEEMS LIKE ONLY YESTERDAY,,,,,,,,,,,,
00194,,02,17,1981,1981-02-17T00:00:00Z,PFA,,,,423,,Chris Welsby,,,,,,,,,,,,ESTUARY,CLOUD FRAGMENTS,SEA SHORE,,,,,,,,,,,,,,,
00195,,01,31,1981,1981-01-31T00:00:00Z,PFA,,,,424,,Istvan Szabo,,,,,,,,,,,,CONFIDENCE AND FATHER,,,,,,,,,,,,,,,,,
00196,,03,03,1981,1981-03-03T00:00:00Z,PFA,,Speakers belong to Godmother Productions,,425,,Mindy Affrime,Rachel Lyon,Susan O’Connell,,,,,,,,,,TELL ME A RIDDLE,,,,,,,,,,,,,,,,,
00197,,03,02,1981,1981-03-02T00:00:00Z,PFA,,,,426,,Enno Patalas,,,,,,,,,,,,SIEGFRIED,,,,,,,,,,,,,,,,,
00198,,03,04,1981,1981-03-04T00:00:00Z,PFA,FRITZ LANG,,,429,B,Enno Patalas,,,,,,,,,,,,SPIES,,,,,,,,,,,,,,,,,
00199,,02,27,1981,1981-02-27T00:00:00Z,PFA,,,,430,A,Babette Mangolte,,,,,,,,,,,,THE COLD EYE,(MY DARLING BE CAREFUL),,,,,,,,,,,,,,,,
00200,,04,03,1981,1981-04-03T00:00:00Z,PFA,,,,430,B,Steve Horowitz,,,,,,,,,,,,SPRING RIVER FLOWS,,,,,,,,,,,,,,,,,
00201,,03,18,1981,1981-03-18T00:00:00Z,PFA,,,,431,,Robert Pansard-Besson,,,,,,,,,,,,LE ROSE ET LE BLANC,,,,,,,,,,,,,,,,,
00202,,03,24,1981,1981-03-24T00:00:00Z,PFA,,,,432,,Kazoo Miyagama,,,,,,,,,,,,YOJIMIBO,CONFLAGRATION,,,,,,,,,,,,,,,,
00203,,03,26,1981,1981-03-26T00:00:00Z,PFA,,,,433,,Anna Than as,,,,,,,,,,,,THE HAUNTING OF M,,,,,,,,,,,,,,,,,
00204,,03,28,1981,1981-03-28T00:00:00Z,PFA,,,,434,A,Albert Finney,,,,,,,,,,,,CHARLIE BUBBLES,GUMSHOE,,,,,,,,,,,,,,,,
00205,,04,01,1981,1981-04-01T00:00:00Z,PFA,,"Albert Johnson, host",,434,,Niven Busch,Albert Johnson,,,,,,,,,,,PURSUED,,,,,,,,,,,,,,,,,
00206,,,,,,PFA,,Translation,,436,,,,,,,,,,,,,,PASTORAL,,,,,,,,,,,,,,,,,
00207,,11,20,1980,1980-11-20T00:00:00Z,PFA,,,,437,,Helga Reidrniester,,,,,,,,,,,,A MATTER OF DESTINY,,,,,,,,,,,,,,,,,
00208,,12,10,1980,1980-12-10T00:00:00Z,PFA,,,,438,,George Kuchar,,,,,,,,,,,,AQUEERIUS,MONGOLOID,NOCTURNAL IMMACULATION,SYMPHONY OF A SINNER,,,,,,,,,,,,,,
00209,,04,04,1981,1981-04-04T00:00:00Z,PFA,,,,439,,Kevin Rocket,,,,,,,,,,,,EXPOSURE,CRIMINAL,CONSERVATION,BENEFICIARY,OVER HERE,ON A PAVING STONE MOUNTAIN,,,,,,,,,,,,
00210,,04,09,1981,1981-04-09T00:00:00Z,PFA,,,,440,,Kevin Rocket,,,,,,,,,,,,LAMENT FOR ART O’LEARY POTEEN,CHRISTIMAS MORNING,WHEELS,KINKISHA,IT’S HANDY,WHEN PEOPLE DON’T DIE,EMTIGON,WITHDRAWAL,DOWN THE CORNER,,,,,,,,,
00211,,03,10,1981,1981-03-10T00:00:00Z,PFA,,,,441,A,Vivienne Dick,,,,,,,,,,,,BEAUTY BECOMES THE BEAST,SHE HID HER GUN ALREADY,,,,,,,,,,,,,,,,
00212,,04,16,1981,1981-04-16T00:00:00Z,PFA,,,,441,B,Niklaus Schillino,,,,,,,,,,,,WILLIE BUSCH REPORT,,,,,,,,,,,,,,,,,
00213,,04,28,1981,1981-04-28T00:00:00Z,DWINELLE,PAUL ROBESON: TRIBUTE TO AN ARTIST,"Albert Johnson, host",,442,,"Paul Robeson, Jr.",Albert Johnson,,,,,,,,,,,BODY & SOUL,,,,,,,,,,,,,,,,,
00214,,05,07,1981,1981-05-07T00:00:00Z,PFA,,,,443,,Jon Jost,,,,,,,,,,,,STAGEFRIGHT,GODARD ‘80,,,,,,,,,,,,,,,,
00215,,12,13,1980,1980-12-13T00:00:00Z,PFA,,,,444,,Maureen Gosling,Les Blank,,,,,,,,,,,SPROUT WINGS AND FLY,THE POLKA FILM,HERZOG GOES PERU,,,,,,,,,,,,,,,
00216,,02,03,1981,1981-02-03T00:00:00Z,PFA,TRIBUTE TO LEN LYE (SHORTS),,,445,,Roger Horrochs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00217,,04,29,1981,1981-04-29T00:00:00Z,PFA,,,,446,,Chris Monger,,,,,,,,,,,,REPEATER,,,,,,,,,,,,,,,,,
00218,,05,05,1981,1981-05-05T00:00:00Z,PFA,,,,447,,Jeremy Lamer,,,,,,,,,,,,THE CANDIDATE,"DRIVE, HE SAID",,,,,,,,,,,,,,,,
00219,,05,16,1981,1981-05-16T00:00:00Z,PFA,,,,448,,John Jeremy,,,,,,,,,,,,BLUES LIKE SHOWERS OF RAIN,JAZZ IS OUR RELLGION,ST. LOUIS BLUES,BLACK & TAN,AFTER HOURS,,,,,,,,,,,,,
00220,,05,21,1981,1981-05-21T00:00:00Z,PFA,,,,449,,Jo Menell,,,,,,,,,,,,NOTHING TO LOSE,,,,,,,,,,,,,,,,,
00221,,05,23,1981,1981-05-23T00:00:00Z,PFA,,plus film clips,,450,,Ray Harryhausen,,,,,,,,,,,,,JASON AND THE ARGONAUTS,,,,,,,,,,,,,,,,
00222,,06,02,1981,1981-06-02T00:00:00Z,PFA,,"Albert Johnson, host",,451,,Judith Rascoe,Albert Johnson,,,,,,,,,,,WHO’LL STOP THE RAIN,ROAD MOVIE,,,,,,,,,,,,,,,,
00223,,06,03,1981,1981-06-03T00:00:00Z,PFA,,"Albert Johnson, host",,452,,Diane Johnson,Albert Johnson,,,,,,,,,,,THE SHINING,,,,,,,,,,,,,,,,,
00224,,06,19,1981,1981-06-19T00:00:00Z,PFA,,,,453,,Jay Kugelman,,,,,,,,,,,,THE BEATS: AN EXISTENTIAL COMEDY,PULL MY DAISY,,,,,,,,,,,,,,,,
00225,,06,23,1981,1981-06-23T00:00:00Z,PFA,DUTCH EXPERIMENTAL FILMS,,,454,,Peter Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00226,,07,08,1981,1981-07-08T00:00:00Z,PFA,,,,455,,Jørgen Leth,,,,,,,,,,,,A SUNDAY IN HELL,GOOD AND EVIL,,,,,,,,,,,,,,,,
00227,,07,14,1981,1981-07-14T00:00:00Z,PFA,,,,456,,William K. Everson,,,,,,,,,,,,PADDY,AMATEUR DADDY,DEVIL’S LOTTERY,,,,,,,,,,,,,,,
00228,,07,16,1981,1981-07-16T00:00:00Z,PFA,,,,457,,William K. Everson,,,,,,,,,,,,NELL GWYN,SPRING IN PARK LANE,,,,,,,,,,,,,,,,
00229,,07,20,1981,1981-07-20T00:00:00Z,PFA,,,,458,,William K. Everson,,,,,,,,,,,,CATHERINE,LA P’TITE LILI,THE MILKY WAY,TIGER ROSE,,,,,,,,,,,,,,
00230,,08,13,1981,1981-08-13T00:00:00Z,PFA,,,,459,,Eugene Corr,,,,,,,,,,,,"OVER-UNDER, SIDEWAYS-DOWN",,,,,,,,,,,,,,,,,
00231,,12,08,1981,1981-12-08T00:00:00Z,PFA,GERMAN EXPERIMENTAL FILMS,,,476,,Ingo Petzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00232,,12,08,1981,1981-12-08T00:00:00Z,PFA,GERMAN EXPERIMENTAL FILMS,,,477,,Ingo Petzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00233,,12,10,1981,1981-12-10T00:00:00Z,PFA,,,,478,,Wayne Wang,,,,,,,,,,,,CHAN IS MISSING,,,,,,,,,,,,,,,,,
00234,,01,09,1982,1982-01-09T00:00:00Z,PFA,,,,479,,Les Blank,Maureen Gosling,Michael Goodwin,,,,,,,,,,PELICULA O MUERTA,,,,,,,,,,,,,,,,,
00235,,01,13,1982,1982-01-13T00:00:00Z,PFA,,,,480,,Ray Keating,,,,,,,,,,,,KLASH STRUGGLES,,,,,,,,,,,,,,,,,
00236,,01,14,1982,1982-01-14T00:00:00Z,PFA,,,,481,,Richard Heuss,,,,,,,,,,,,"FEELING GOOD, FEELING PROUD",,,,,,,,,,,,,,,,,
00237,,01,15,1982,1982-01-15T00:00:00Z,PFA,,,,482,,Amalie Rothschild,,,,,,,,,,,,CONVERSATIONS WITH WILLARD VAN DYKE,,,,,,,,,,,,,,,,,
00238,,01,26,1982,1982-01-26T00:00:00Z,PFA,,,,483,,William K. Everson,,,,,,,,,,,,UNDERGROUND,QUIET WEDDING,WE DIVE AT DAWN,,,,,,,,,,,,,,,
00239,,01,28,1982,1982-01-28T00:00:00Z,PFA,,,,484,,William K. Everson,,,,,,,,,,,,D. W. GRIFFITH,,,,,,,,,,,,,,,,,
00240,,12,04,1981,1981-12-04T00:00:00Z,PFA,,,,485,,Andron Mikhalkov-Konchalovsky,,,,,,,,,,,,UNCLE VANYA,,,,,,,,,,,,,,,,,
00241,,12,05,1981,1981-12-05T00:00:00Z,PFA,,,,486,,Andron Mikhalkov-Konchalovsky,,,,,,,,,,,,SLAVE OF LOVE,,,,,,,,,,,,,,,,,
00242,,01,30,1982,1982-01-30T00:00:00Z,PFA,,,,487,,Joseph H. Lewis,,,,,,,,,,,,GUN CRAZY,SO DARK THE NIGHT,,,,,,,,,,,,,,,,
00243,,01,30,1982,1982-01-30T00:00:00Z,PFA,,,01/30/82 cont’d.,488,,Joseph H. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00244,,01,31,1982,1982-01-31T00:00:00Z,PFA,,,,489,,Joseph H. Lewis,,,,,,,,,,,,MY NAME IS JULIA ROSS,,,,,,,,,,,,,,,,,
00245,,02,03,1982,1982-02-03T00:00:00Z,Wheeler Auditorium,,,,490,,Costa-Gavras,Edward Lewis,Mildred Lewis,,,,,,,,,,MISSING,,,,,,,,,,,,,,,,,
00246,,02,11,1982,1982-02-11T00:00:00Z,PFA,,,,491,,John Dunkley-Smith,,,,,,,,,,,,CITYS CAPE CITIES,,,,,,,,,,,,,,,,,
00247,,02,24,1982,1982-02-24T00:00:00Z,PFA,,,,492,,Norbert Nuckelmann,,,,,,,,,,,,LAST YEARS OF CHILDHOOD,,,,,,,,,,,,,,,,,
00248,,02,25,1982,1982-02-25T00:00:00Z,PFA,,,,493,A,Warren Sonbert,,,,,,,,,,,,DIVIDED LOYALTIES,NOBLESSE OBLIGE,,,,,,,,,,,,,,,,
00249,,02,25,1982,1982-02-25T00:00:00Z,PFA,,,,493,B,Robert Towne,,,,,,,,,,,,PERSONAL BEST,,,,,,,,,,,,,,,,,
00250,,03,09,1982,1982-03-09T00:00:00Z,PFA,,,,494,,William Rothman,,,,,,,,,,,,SHADOW OF A DOUBT,,,,,,,,,,,,,,,,,
00251,,03,09,1982,1982-03-09T00:00:00Z,PFA,,,3/09/82 cont’d.,495,,William Rothman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00252,,03,12,1982,1982-03-12T00:00:00Z,PFA,,,,496,,Louise Carre,,,,,,,,,,,,IT CANT BE WINTER WE HAVENT HAD SUMMER YET,,,,,,,,,,,,,,,,,
00253,,03,13,1982,1982-03-13T00:00:00Z,PFA,,,,497,,Jean Beaudin,,,,,,,,,,,,CORDELIA,,,,,,,,,,,,,,,,,
00254,,04,04,1982,1982-04-04T00:00:00Z,PFA,,,,498,,Maurice Hatton,,,,,,,,,,,,LONG SHOT,PRAISE MARX AND PASS THE AMMUNITION,,,,,,,,,,,,,,,,
00255,,04,14,1982,1982-04-14T00:00:00Z,Wheeler Auditorium,,,,499,,Merce Cunningham,,,,,,,,,,,,CHANNELS/INSERTS,,,,,,,,,,,,,,,,,
00256,,10,16,1979,1979-10-16T00:00:00Z,PFA,,Broadcast on KPFA Interview-Radio (part 1),,500,,Susan Sontag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00257,,10,16,1979,1979-10-16T00:00:00Z,PFA,,Broadcast on KPFA Interview-Radio (Part 2),,501,,Susan Sontag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258,,,,1980,1980-01-01T08:00:00Z,PFA,,Morrison Collection (Summer 1980),,502,,William K. Everson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00259,,,,1981,1981-01-01T08:00:00Z,PFA,,Brandon Collection (Summer 1981),,503,,William K. Everson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00260,,11,12,1976,1976-11-12T00:00:00Z,PFA,,,,504,,Pare Lorentz,,,,,,,,,,,,PLOW THAT BROKE THE PLAINS,,,,,,,,,,,,,,,,,
00261,,01,19,1978,1978-01-19T00:00:00Z,PFA,,,,505,,Robert Kramer,,,,,,,,,,,,TROUBLEMAKERS,IN THE COUNTRY,,,,,,,,,,,,,,,,
00262,,01,24,1978,1978-01-24T00:00:00Z,PFA,,,,506,,Robert Kramer,,,,,,,,,,,,THE EDGE,,,,,,,,,,,,,,,,,
00263,,01,26,1978,1978-01-26T00:00:00Z,PFA,,,,507,,Robert Kramer,,,,,,,,,,,,AGITATI0N & PROPAGANDA #505,PIG POWER,,,,,,,,,,,,,,,,
00264,,01,31,1978,1978-01-31T00:00:00Z,PFA,,,,508,,Robert Kramer,,,,,,,,,,,,ICE,,,,,,,,,,,,,,,,,
00265,,02,01,1978,1978-02-01T00:00:00Z,PFA,,,,509,,Robert Kramer,,,,,,,,,,,,MILESTONE,,,,,,,,,,,,,,,,,
00266,,02,03,1978,1978-02-03T00:00:00Z,PFA,,,,510,,Robert Kramer,,,,,,,,,,,,SCENES FROM THE CLASS,STRUGGLE IN PORTUGAL,,,,,,,,,,,,,,,,
00267,,11,10,1976,1976-11-10T00:00:00Z,PFA,,,,511,,Pare Lorentz,,,,,,,,,,,,NUREMBERG TRIALS,,,,,,,,,,,,,,,,,
00268,,11,08,1976,1976-11-08T00:00:00Z,PFA,,,,512,,Pare Lorentz,,,,,,,,,,,,FIGHT FOR LIFE,,,,,,,,,,,,,,,,,
00269,,,,,,,An interview in Tokyo on the subject of American Independent film.,,Part 1,514,,Sheldon Renan,Donald Richie,Toshio Matsumato,,,,,,,,,,,,,,,,,,,,,,,,,,,
00270,,,,,,PFA,An interview in Tokyo on the subject of American Independent film.,,Part 2,514,,Sheldon Renan,Donald Richie,Toshio Matsumato,,,,,,,,,,,,,,,,,,,,,,,,,,,
00271,,02,04,1976,1976-02-04T00:00:00Z,Wheeler Auditorium,,,,515,,Shelley Duvall,,,,,,,,,,,,THIEVES LIKE US,THE FRONTIER EXPERIENCE,,,,,,,,,,,,,,,,
00272,,12,19,1976,1976-12-19T00:00:00Z,PFA,KFRC radio interview in San Francisco,,air date,516,,Kenneth Anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00273,,11,24,1978,1978-11-24T00:00:00Z,PFA,,,,517,,Denis Sanders,,,,,,,,,,,,CRIME AND PUNISHMENT U. S A.,INVASION OF THE BEE GIRLS,,,,,,,,,,,,,,,,
00274,,,,,,PFA,An interview with the documentary filmmaker by Paul Freiberger for National Public Radio.,The films of Rubbo were also shown at the archive 02/79,,518,,Michael Rubbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00275,,,,,,PFA,,Music by Erik Satie,,519,,Erik Satie,,,,,,,,,,,,ENTR’ACTE,,,,,,,,,,,,,,,,,
00276,,02,05,1982,1982-02-05T00:00:00Z,PFA,VAUDEVILLE ON FILM,,,520,,Anthony Slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00277,,03,02,1982,1982-03-02T00:00:00Z,PFA,,,,521,,David Neves,,,,,,,,,,,,MEMORY OF HELEN,,,,,,,,,,,,,,,,,
00278,,03,03,1982,1982-03-03T00:00:00Z,PFA,,,,522,,David Neves,,,,,,,,,,,,ITS NICE TO MEET YOU,,,,,,,,,,,,,,,,,
00279,,03,20,1982,1982-03-20T00:00:00Z,PFA,,,,523,,Robert Gitt,,,,,,,,,,,,DEVIL AND MISS JONES,HISTORY IS MADE AT NIGHT,,,,,,,,,,,,,,,,
00280,,,,,,PFA,"HIS NIBS, & EARLY COLOR, & SOUND SHORTS, TEMPEST",,,524,NIBS,Robert Gitt,,,,,,,,,,,,TEMPEST,,,,,,,,,,,,,,,,,
00281,,04,06,1982,1982-04-06T00:00:00Z,PFA,,,,525,,Martin Lucas,,,,,,,,,,,,TIGHTEN YOUR BELTS,BITE THE BULLET,,,,,,,,,,,,,,,,
00282,,04,27,1982,1982-04-27T00:00:00Z,PFA,,,,526,,Ulrike Ottinger,,,,,,,,,,,,FREAK ORLANDO,TICKET OF NO RETURN,,,,,,,,,,,,,,,,
00283,,04,28,1982,1982-04-28T00:00:00Z,PFA,,,,527,,Agust Gudmundsson,,,,,,,,,,,,LAND & SONS,THE OUTLAW,,,,,,,,,,,,,,,,
00284,,05,07,1982,1982-05-07T00:00:00Z,PFA,,,,528,,Zsolt Kezdi-Kovacs,,,,,,,,,,,,THE NICE NEIGHBOR,,,,,,,,,,,,,,,,,
00285,,,,,,PFA,,,,529,,Robin Wood,,,,,,,,,,,,NOSFERATU DRACULA,,,,,,,,,,,,,,,,,
00286,,05,21,1982,1982-05-21T00:00:00Z,PFA,,,05/21/82 cont.,530,,Robin Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00287,,05,22,1982,1982-05-22T00:00:00Z,PFA,,,,531,,Robin Wood,,,,,,,,,,,,CAT PEOPLE,I  WALKED WITH A ZOMBIE,,,,,,,,,,,,,,,,
